running hybrid ljmd with 16 processes 2 threads
Running with OpenMPI using 16 process
Running with OpenMP using 2 threads
LJMD version 1.500
Startup time: 0.0136470795s
Starting simulation with 108 atoms for 10000 steps.
     NFI            TEMP            EKIN                 EPOT              ETOT
    3900          52.18962964          16.64570886        -154.10775011        -137.46204124
    4000          52.04669922          16.60012168        -153.99313083        -137.39300915
    4100          56.74306829          18.09801298        -155.56888403        -137.47087105
    4200          51.99535415          16.58374534        -154.04192367        -137.45817833
    4300          51.52534059          16.43383608        -153.89628649        -137.46245041
    4400          53.09226929          16.93360278        -154.37689979        -137.44329701
    4500          55.28500448          17.63296838        -154.99804749        -137.36507911
    4600          50.51520763          16.11165753        -153.48005414        -137.36839661
    4700          54.85153475          17.49471465        -154.83193178        -137.33721713
    4800          51.58645038          16.45332684        -153.90809876        -137.45477192
    4900          44.13555788          14.07688945        -151.42065404        -137.34376459
    5000          51.68325108          16.48420110        -153.91629721        -137.43209610
    5100          52.07697468          16.60977794        -154.02953297        -137.41975503
    5200          51.98853110          16.58156915        -153.89132785        -137.30975870
    5300          54.75068742          17.46254973        -154.87798433        -137.41543460
    5400          50.54457967          16.12102564        -153.48909395        -137.36806831
    5500          47.00298223          14.99144491        -152.25786372        -137.26641880
    5600          51.64044860          16.47054940        -153.86996992        -137.39942053
    5700          50.73197873          16.18079595        -153.58436527        -137.40356932
    5800          46.76649810          14.91601909        -152.25627280        -137.34025371
    5900          56.07898275          17.88620510        -155.16418669        -137.27798159
    6000          50.46894749          16.09690301        -153.31667575        -137.21977273
    6100          53.27173309          16.99084216        -154.21839590        -137.22755374
    6200          53.33446117          17.01084907        -154.34136134        -137.33051227
    6300          51.35736168          16.38025976        -153.75632452        -137.37606475
    6400          51.18481919          16.32522791        -153.68208531        -137.35685740
    6500          55.27106670          17.62852297        -155.06391191        -137.43538894
    6600          52.92212421          16.87933557        -154.34909336        -137.46975779
    6700          51.86012974          16.54061596        -153.83509563        -137.29447967
    6800          55.71805278          17.77108769        -155.16366621        -137.39257851
    6900          57.05414545          18.19723000        -155.50783743        -137.31060742
    7000          54.21970677          17.29319521        -154.54464561        -137.25145040
    7100          46.75167974          14.91129282        -152.21278188        -137.30148906
    7200          49.85287944          15.90041015        -153.20997422        -137.30956407
    7300          52.48846382          16.74102103        -154.14898061        -137.40795959
    7400          54.57682372          17.40709648        -154.81433908        -137.40724261
    7500          54.61230386          17.41841275        -154.78029477        -137.36188202
    7600          49.59627112          15.81856578        -153.22241594        -137.40385016
    7700          53.32541025          17.00796231        -154.40395611        -137.39599380
    7800          49.18987232          15.68894624        -153.09211796        -137.40317172
    7900          57.22504883          18.25173907        -155.70645047        -137.45471139
    8000          54.63712642          17.42632982        -154.79477620        -137.36844638
    8100          51.22455664          16.33790204        -153.74972480        -137.41182276
    8200          54.90300296          17.51113026        -154.83610044        -137.32497018
    8300          50.84619559          16.21722504        -153.63594414        -137.41871910
    8400          53.19083059          16.96503858        -154.39612719        -137.43108861
    8500          56.64602281          18.06706065        -155.42365848        -137.35659783
    8600          49.72658165          15.86012789        -153.32967393        -137.46954604
    8700          54.57284268          17.40582674        -154.79326334        -137.38743660
    8800          51.05015760          16.28227804        -153.62576239        -137.34348434
    8900          56.37886679          17.98185212        -155.32945728        -137.34760516
    9000          51.85663440          16.53950114        -153.92985527        -137.39035414
    9100          55.66801602          17.75512863        -155.24808383        -137.49295520
    9200          50.67189130          16.16163126        -153.63884347        -137.47721221
    9300          50.73961952          16.18323296        -153.64508387        -137.46185091
    9400          54.89300928          17.50794281        -154.87546680        -137.36752399
    9500          47.49414937          15.14810104        -152.47284153        -137.32474049
    9600          54.26317043          17.30705780        -154.75277949        -137.44572169
    9700          55.97580831          17.85329796        -155.30432851        -137.45103055
    9800          47.93182834          15.28769729        -152.65516390        -137.36746661
    9900          52.68228243          16.80283883        -154.17904171        -137.37620288
   10000          49.86490810          15.90424666        -153.24490529        -137.34065864
Simulation Done. Run time: 0.4397249222s
Running with OpenMPI using 16 process
Running with OpenMP using 2 threads
LJMD version 1.500
Startup time: 0.0182340145s
Starting simulation with 2916 atoms for 1000 steps.
     NFI            TEMP            EKIN                 EPOT              ETOT
       0          71.99368194         625.55751531       -4527.08079059       -3901.52327528
      10          68.60831055         596.14181574       -4497.58079022       -3901.43897448
      20          64.89174443         563.84834495       -4465.41237132       -3901.56402636
      30          64.77953782         562.87337480       -4464.45884194       -3901.58546713
      40          65.07687785         565.45698058       -4467.29673078       -3901.83975020
      50          61.95477889         538.32887135       -4440.15998060       -3901.83110925
      60          61.17560473         531.55857934       -4433.35990407       -3901.80132473
      70          66.08898965         574.25128208       -4476.05680362       -3901.80552154
      80          68.51477355         595.32906702       -4497.18783244       -3901.85876542
      90          66.90889172         581.37546136       -4483.37711146       -3902.00165010
     100          64.68929464         562.08924631       -4464.30521481       -3902.21596850
     110          63.11427415         548.40379674       -4450.24254165       -3901.83874491
     120          61.89642500         537.82183080       -4439.77485409       -3901.95302329
     130          58.55937697         508.82601597       -4410.97100587       -3902.14498990
     140          55.58853458         483.01218429       -4385.21761508       -3902.20543079
     150          57.82444851         502.44017752       -4404.77139596       -3902.33121843
     160          60.49428299         525.63853291       -4428.10427066       -3902.46573775
     170          59.00832374         512.72694192       -4415.25886111       -3902.53191920
     180          58.15325973         505.29723838       -4407.88234786       -3902.58510948
     190          58.83655239         511.23441013       -4413.94815702       -3902.71374689
     200          59.26234200         514.93412213       -4417.65526119       -3902.72113906
     210          57.92443190         503.30893927       -4406.11666239       -3902.80772312
     220          54.62171098         474.61139480       -4377.16142114       -3902.55002633
     230          54.11383283         470.19841037       -4372.47907328       -3902.28066291
     240          58.39588842         507.40545389       -4409.46098322       -3902.05552933
     250          62.82054984         545.85160822       -4447.81352381       -3901.96191559
     260          64.22535272         558.05802652       -4460.17923030       -3902.12120378
     270          62.38742480         542.08815820       -4444.17187906       -3902.08372085
     280          58.13946915         505.17741113       -4407.57637240       -3902.39896126
     290          55.29755813         480.48387214       -4382.68036577       -3902.19649363
     300          56.62733142         492.03835369       -4394.45761140       -3902.41925771
     310          58.49375542         508.25582628       -4410.76096637       -3902.50514008
     320          57.71507583         501.48983161       -4404.10198481       -3902.61215321
     330          57.46641396         499.32919335       -4401.83021399       -3902.50102064
     340          57.23595346         497.32670793       -4399.80696012       -3902.48025219
     350          56.21427754         488.44930325       -4390.69320909       -3902.24390584
     360          56.80425376         493.57564274       -4395.85697645       -3902.28133371
     370          56.18468041         488.19213195       -4390.35637764       -3902.16424569
     380          54.09907897         470.07021322       -4372.09164774       -3902.02143453
     390          55.45982997         481.89386210       -4383.87946509       -3901.98560300
     400          59.05231702         513.10920223       -4415.00195546       -3901.89275323
     410          60.52608075         525.91482565       -4427.97978627       -3902.06496061
     420          57.71496207         501.48884309       -4403.86165740       -3902.37281432
     430          56.33019355         489.45650453       -4391.88472745       -3902.42822293
     440          57.28467538         497.75005570       -4400.02972874       -3902.27967304
     450          59.11158124         513.62415269       -4415.81365847       -3902.18950578
     460          63.41386366         551.00694833       -4453.20167934       -3902.19473101
     470          63.57471252         552.40457395       -4454.42772616       -3902.02315221
     480          58.99526581         512.61348076       -4414.49784063       -3901.88435987
     490          57.56030899         500.14505301       -4401.93622623       -3901.79117322
     500          60.11214716         522.31813131       -4424.10537657       -3901.78724526
     510          61.15153721         531.34945511       -4432.99589687       -3901.64644176
     520          62.83081934         545.94084049       -4447.52615511       -3901.58531461
     530          66.58419641         578.55416397       -4480.14877400       -3901.59461003
     540          64.58496728         561.18273950       -4462.99140251       -3901.80866301
     550          60.69239119         527.35990725       -4429.34491825       -3901.98501101
     560          60.37576986         524.60876509       -4426.77639169       -3902.16762660
     570          59.62512759         518.08638838       -4420.22217873       -3902.13579035
     580          56.62268726         491.99800033       -4394.14486126       -3902.14686093
     590          54.45871686         473.19512886       -4375.35660721       -3902.16147835
     600          56.55446482         491.40521139       -4393.61490809       -3902.20969670
     610          61.52344897         534.58101926       -4436.82027124       -3902.23925198
     620          63.45926051         551.40140431       -4453.70177589       -3902.30037158
     630          59.46264952         516.67460648       -4419.05396080       -3902.37935431
     640          54.27633377         471.61039101       -4373.83354472       -3902.22315371
     650          54.96918664         477.63063209       -4379.70574246       -3902.07511036
     660          58.09736402         504.81155712       -4406.84240181       -3902.03084468
     670          60.19447688         523.03349926       -4425.21548022       -3902.18198096
     680          61.52194541         534.56795468       -4436.58464091       -3902.01668622
     690          60.66117803         527.08869415       -4429.12062348       -3902.03192933
     700          58.49642022         508.27898086       -4410.43319534       -3902.15421448
     710          56.90866952         494.48291776       -4396.68041018       -3902.19749242
     720          57.30154843         497.89666664       -4400.09607005       -3902.19940341
     730          58.34705691         506.98115391       -4409.24682682       -3902.26567291
     740          57.75034818         501.79631522       -4404.07250371       -3902.27618849
     750          54.87826098         476.84057346       -4379.20257485       -3902.36200139
     760          52.52217289         456.36837964       -4358.50079238       -3902.13241274
     770          55.85631529         485.33894735       -4387.40341457       -3902.06446722
     780          59.35043617         515.69957781       -4417.83378321       -3902.13420541
     790          60.07100807         521.96067119       -4424.01966178       -3902.05899059
     800          58.91478868         511.91421009       -4414.13690822       -3902.22269812
     810          58.73359183         510.33977955       -4412.39607586       -3902.05629631
     820          60.41735261         524.97008013       -4426.98794967       -3902.01786953
     830          60.51743677         525.83971756       -4427.94396558       -3902.10424801
     840          57.31576411         498.02018759       -4400.02924915       -3902.00906156
     850          53.88920238         468.24658269       -4370.18209411       -3901.93551143
     860          53.72754135         466.84190005       -4368.90963670       -3902.06773664
     870          56.52690758         491.16576478       -4393.20093949       -3902.03517471
     880          58.38940040         507.34907909       -4409.42182431       -3902.07274522
     890          58.16698767         505.41652124       -4407.52064621       -3902.10412497
     900          57.72669244         501.59076905       -4403.46853413       -3901.87776508
     910          57.74326755         501.73479115       -4403.54208881       -3901.80729766
     920          56.44846903         490.48420746       -4392.46089736       -3901.97668990
     930          54.74663307         475.69685046       -4377.58995216       -3901.89310170
     940          53.42505845         464.21360763       -4366.01776068       -3901.80415305
     950          53.41825759         464.15451452       -4366.15606336       -3902.00154883
     960          54.86798357         476.75127239       -4378.80550350       -3902.05423111
     970          56.08285345         487.30735129       -4389.41969563       -3902.11234434
     980          56.46581412         490.63491999       -4392.83605285       -3902.20113286
     990          57.72988691         501.61852597       -4403.72887964       -3902.11035367
    1000          60.24508534         523.47323926       -4425.11992013       -3901.64668087
Simulation Done. Run time: 5.6888830662s
Running with OpenMPI using 16 process
Running with OpenMP using 2 threads
LJMD version 1.500
Startup time: 1.3890910149s
Starting simulation with 78732 atoms for 20 steps.
     NFI            TEMP            EKIN                 EPOT              ETOT
       0          71.96990686       16890.05291324     -122097.78543733     -105207.73252409
       5          70.75285384       16604.43228639     -121809.07486244     -105204.64257605
      10          68.54614858       16086.55793729     -121291.84036390     -105205.28242661
      15          66.28981949       15557.03776251     -120761.98955692     -105204.95179440
      20          64.75450416       15196.72665073     -120405.58768951     -105208.86103878
Simulation Done. Run time: 22.8377821445s
