running omp ljmd with 108 particles
Running with OpenMP using 1 threads
LJMD version 1.400
Startup time:      0.010s
Starting simulation with 108 atoms for 10000 steps.
     NFI            TEMP            EKIN                 EPOT              ETOT
    4000          52.04615322          16.59994753        -153.99291518        -137.39296764
    4100          56.74504930          18.09864482        -155.56952938        -137.47088456
    4200          51.99335556          16.58310790        -154.04124980        -137.45814190
    4300          51.52271630          16.43299907        -153.89540706        -137.46240799
    4400          53.07195803          16.92712457        -154.36661913        -137.43949456
    4500          55.29733878          17.63690236        -155.00598193        -137.36907957
    4600          50.49897256          16.10647941        -153.47151334        -137.36503394
    4700          54.79145714          17.47555309        -154.82086985        -137.34531676
    4800          51.48567339          16.42118436        -153.86450895        -137.44332460
    4900          44.23795368          14.10954825        -151.46148882        -137.35194057
    5000          52.31708887          16.68636156        -154.08355782        -137.39719626
    5100          51.99084019          16.58230563        -153.94023049        -137.35792486
    5200          49.63874464          15.83211257        -153.18568106        -137.35356849
    5300          52.64499933          16.79094751        -154.17245061        -137.38150310
    5400          54.32622811          17.32716984        -154.69721564        -137.37004580
    5500          49.96564323          15.93637579        -153.31734770        -137.38097191
    5600          50.94713635          16.24941976        -153.56906303        -137.31964327
    5700          50.14625396          15.99398098        -153.39922007        -137.40523909
    5800          54.15822568          17.27358602        -154.66741927        -137.39383325
    5900          53.07814081          16.92909655        -154.37784827        -137.44875172
    6000          51.80144682          16.52189924        -153.96623931        -137.44434006
    6100          53.49077740          17.06070561        -154.51670046        -137.45599484
    6200          52.11248499          16.62110383        -153.98623963        -137.36513579
    6300          47.86718916          15.26708084        -152.60833224        -137.34125140
    6400          46.09777192          14.70273110        -152.09082113        -137.38809004
    6500          53.86616210          17.18043332        -154.52671778        -137.34628446
    6600          53.70982431          17.13056990        -154.53162061        -137.40105071
    6700          53.66869380          17.11745146        -154.50323097        -137.38577951
    6800          55.35567692          17.65550911        -155.09565234        -137.44014322
    6900          54.73620306          17.45792999        -154.85533552        -137.39740553
    7000          48.25113059          15.38953768        -152.89633964        -137.50680196
    7100          54.50485040          17.38414083        -154.84886435        -137.46472352
    7200          50.29180908          16.04040530        -153.51301330        -137.47260800
    7300          51.49690870          16.42476782        -153.95174761        -137.52697979
    7400          54.07921018          17.24838429        -154.61219165        -137.36380736
    7500          58.56371400          18.67870188        -156.02399814        -137.34529627
    7600          55.82584024          17.80546614        -155.25480486        -137.44933872
    7700          52.71486932          16.81323231        -154.27013519        -137.45690288
    7800          55.91942423          17.83531444        -155.23004780        -137.39473336
    7900          53.96423029          17.21171184        -154.56414388        -137.35243204
    8000          54.71767512          17.45202056        -154.76896215        -137.31694158
    8100          54.67635082          17.43884031        -154.81409366        -137.37525335
    8200          53.05627878          16.92212372        -154.34376628        -137.42164256
    8300          55.33651359          17.64939704        -155.04756067        -137.39816363
    8400          50.63814921          16.15086934        -153.48976664        -137.33889730
    8500          56.27825750          17.94976312        -155.30528077        -137.35551765
    8600          55.32733200          17.64646860        -154.98655138        -137.34008279
    8700          49.38222652          15.75029697        -153.05890069        -137.30860372
    8800          55.91410703          17.83361854        -155.16948388        -137.33586534
    8900          55.05258864          17.55884011        -154.96542338        -137.40658326
    9000          53.33593501          17.01131915        -154.38969484        -137.37837569
    9100          57.77787075          18.42805978        -155.74058432        -137.31252453
    9200          53.40062035          17.03195032        -154.36012747        -137.32817715
    9300          52.34431598          16.69504555        -154.01130951        -137.31626395
    9400          50.60174951          16.13925977        -153.49057160        -137.35131183
    9500          54.86676210          17.49957136        -154.92564105        -137.42606969
    9600          52.48992077          16.74148572        -154.13984777        -137.39836205
    9700          51.16265150          16.31815760        -153.64604334        -137.32788574
    9800          49.99936433          15.94713102        -153.32163447        -137.37450345
    9900          53.58325599          17.09020135        -154.46903684        -137.37883548
   10000          53.71177820          17.13119309        -154.45114573        -137.31995265
Simulation Done. Run time: 0.8255319595s
Running with OpenMP using 2 threads
LJMD version 1.400
Startup time:      0.001s
Starting simulation with 108 atoms for 10000 steps.
     NFI            TEMP            EKIN                 EPOT              ETOT
       0          72.64160016          23.16879686        -160.48438434        -137.31558748
     100          65.43323663          20.86971328        -158.26635748        -137.39664420
     200          59.79291673          19.07075200        -156.47936252        -137.40861052
     300          57.64514280          18.38572665        -155.78652892        -137.40080228
     400          60.30123889          19.23287966        -156.54009116        -137.30721150
     500          61.72762728          19.68782150        -157.10161687        -137.41379537
     600          57.14347223          18.22572049        -155.66135485        -137.43563437
     700          59.33906643          18.92599796        -156.26728969        -137.34129173
     800          59.75647587          19.05912931        -156.36554426        -137.30641495
     900          54.35607344          17.33668891        -154.79957079        -137.46288188
    1000          58.38087656          18.62038648        -155.96230669        -137.34192021
    1100          59.80933564          19.07598876        -156.35932099        -137.28333224
    1200          59.35800355          18.93203789        -156.26587665        -137.33383876
    1300          62.28306286          19.86497583        -157.10909906        -137.24412324
    1400          56.93168792          18.15817258        -155.44501733        -137.28684474
    1500          58.26383349          18.58305599        -155.91700555        -137.33394956
    1600          57.40448498          18.30896964        -155.68941538        -137.38044574
    1700          62.93329516          20.07236526        -157.42260553        -137.35024027
    1800          53.45890134          17.05053885        -154.52525666        -137.47471781
    1900          59.48052540          18.97111582        -156.30527788        -137.33416206
    2000          62.75114394          20.01426874        -157.30132634        -137.28705761
    2100          57.86465886          18.45574056        -155.66814504        -137.21240447
    2200          60.48709290          19.29215718        -156.59447068        -137.30231349
    2300          53.81193893          17.16313902        -154.43944722        -137.27630821
    2400          59.52572194          18.98553111        -156.33952786        -137.35399675
    2500          58.92686581          18.79452794        -156.03041539        -137.23588745
    2600          61.65941057          19.66606401        -156.94491183        -137.27884783
    2700          58.81987814          18.76040458        -156.07031129        -137.30990671
    2800          53.15475443          16.95353220        -154.26693032        -137.31339812
    2900          54.95193249          17.52673617        -154.82877231        -137.30203614
    3000          55.99963461          17.86089728        -155.23428921        -137.37339193
    3100          56.97369864          18.17157176        -155.46229950        -137.29072773
    3200          54.82660790          17.48676431        -154.82425945        -137.33749513
    3300          58.17829489          18.55577373        -155.99088479        -137.43511106
    3400          57.28762151          18.27169642        -155.64132489        -137.36962847
    3500          55.43528588          17.68090013        -155.09613928        -137.41523915
    3600          55.08691141          17.56978725        -155.00143041        -137.43164316
    3700          56.84783366          18.13142755        -155.56343210        -137.43200456
    3800          51.62375904          16.46522632        -153.98186116        -137.51663485
    3900          52.18993079          16.64580491        -154.10784459        -137.46203968
    4000          52.04641029          16.60002953        -153.99304684        -137.39301731
    4100          56.74236934          18.09779005        -155.56864236        -137.47085231
    4200          51.99655400          16.58412803        -154.04227035        -137.45814233
    4300          51.52466143          16.43361946        -153.89596103        -137.46234157
    4400          53.08719384          16.93198398        -154.37529400        -137.44331002
    4500          55.28801309          17.63392796        -154.99487621        -137.36094825
    4600          50.50982187          16.10993976        -153.47397770        -137.36403794
    4700          54.86417103          17.49874494        -154.83513100        -137.33638606
    4800          51.58438476          16.45266802        -153.91055486        -137.45788684
    4900          44.14893988          14.08115759        -151.42788273        -137.34672514
    5000          51.50091036          16.42604414        -153.85664070        -137.43059656
    5100          52.06683624          16.60654431        -154.02466845        -137.41812414
    5200          51.32995127          16.37151730        -153.68749727        -137.31597997
    5300          54.24502990          17.30127194        -154.71860156        -137.41732962
    5400          48.92407529          15.60417116        -152.99391915        -137.38974799
    5500          52.46691355          16.73414764        -154.03476579        -137.30061815
    5600          49.67003299          15.84209189        -153.14293938        -137.30084750
    5700          51.45252393          16.41061145        -153.74248814        -137.33187669
    5800          52.35514193          16.69849846        -153.98365066        -137.28515221
    5900          56.93478445          18.15916021        -155.53823371        -137.37907350
    6000          48.29487027          15.40348831        -152.79018873        -137.38670042
    6100          47.15992391          15.04150094        -152.40466139        -137.36316045
    6200          54.75808935          17.46491055        -154.91401099        -137.44910045
    6300          52.19872209          16.64860887        -153.93759296        -137.28898409
    6400          52.43325967          16.72341385        -154.04720063        -137.32378678
    6500          56.24509850          17.93918717        -155.33405327        -137.39486610
    6600          51.27637744          16.35443011        -153.75616757        -137.40173746
    6700          53.46930270          17.05385633        -154.48705471        -137.43319838
    6800          51.14601172          16.31285039        -153.77397402        -137.46112363
    6900          50.06709106          15.96873224        -153.29259144        -137.32385920
    7000          52.40082500          16.71306892        -154.06447111        -137.35140219
    7100          48.36841397          15.42694483        -152.77777977        -137.35083494
    7200          52.73520427          16.81971807        -154.16715049        -137.34743242
    7300          52.32188977          16.68789279        -154.06356807        -137.37567528
    7400          53.85659066          17.17738054        -154.54902189        -137.37164135
    7500          53.98510744          17.21837054        -154.58261819        -137.36424765
    7600          53.64234827          17.10904864        -154.51582273        -137.40677409
    7700          52.86257758          16.86034337        -154.19307894        -137.33273557
    7800          48.34750220          15.42027509        -152.73623172        -137.31595663
    7900          45.80788623          14.61027302        -152.07469518        -137.46442216
    8000          46.93339847          14.96925141        -152.46141638        -137.49216497
    8100          51.00549114          16.26803182        -153.68978518        -137.42175335
    8200          48.23897305          15.38566008        -152.81480823        -137.42914815
    8300          50.57950260          16.13216419        -153.54177534        -137.40961114
    8400          47.95433669          15.29487626        -152.68817037        -137.39329411
    8500          46.24201374          14.74873654        -152.03233421        -137.28359767
    8600          51.04630561          16.28104946        -153.68652272        -137.40547326
    8700          49.17906904          15.68550057        -153.11836130        -137.43286073
    8800          58.65930966          18.70919179        -156.04096899        -137.33177719
    8900          55.56184970          17.72126724        -155.16683081        -137.44556358
    9000          57.20647946          18.24581643        -155.60947618        -137.36365974
    9100          55.69477301          17.76366269        -155.06421832        -137.30055563
    9200          48.14500596          15.35568959        -152.63558807        -137.27989848
    9300          53.01229476          16.90809517        -154.24749493        -137.33939977
    9400          47.00106624          14.99083382        -152.31723640        -137.32640258
    9500          53.28535140          16.99518567        -154.36958379        -137.37439812
    9600          49.48040273          15.78160995        -153.17131188        -137.38970194
    9700          48.95819325          15.61505297        -152.89045463        -137.27540166
    9800          52.84779399          16.85562819        -154.23361761        -137.37798942
    9900          55.65008348          17.74940911        -155.15096862        -137.40155951
   10000          49.58248119          15.81416753        -153.13586618        -137.32169865
Simulation Done. Run time: 0.3830399513s
Running with OpenMP using 4 threads
LJMD version 1.400
Startup time:      0.001s
Starting simulation with 108 atoms for 10000 steps.
     NFI            TEMP            EKIN                 EPOT              ETOT
       0          72.64160016          23.16879686        -160.48438434        -137.31558748
     100          65.43323663          20.86971328        -158.26635748        -137.39664420
     200          59.79291673          19.07075200        -156.47936252        -137.40861052
     300          57.64514280          18.38572665        -155.78652892        -137.40080228
     400          60.30123889          19.23287966        -156.54009116        -137.30721150
     500          61.72762728          19.68782150        -157.10161687        -137.41379537
     600          57.14347223          18.22572049        -155.66135485        -137.43563437
     700          59.33906643          18.92599796        -156.26728969        -137.34129173
     800          59.75647587          19.05912931        -156.36554426        -137.30641495
     900          54.35607344          17.33668891        -154.79957079        -137.46288188
    1000          58.38087656          18.62038648        -155.96230669        -137.34192021
    1100          59.80933564          19.07598876        -156.35932099        -137.28333224
    1200          59.35800355          18.93203789        -156.26587665        -137.33383876
    1300          62.28306286          19.86497583        -157.10909906        -137.24412324
    1400          56.93168792          18.15817258        -155.44501733        -137.28684474
    1500          58.26383349          18.58305599        -155.91700555        -137.33394956
    1600          57.40448498          18.30896964        -155.68941538        -137.38044574
    1700          62.93329516          20.07236526        -157.42260553        -137.35024027
    1800          53.45890134          17.05053885        -154.52525666        -137.47471781
    1900          59.48052540          18.97111582        -156.30527788        -137.33416206
    2000          62.75114395          20.01426874        -157.30132634        -137.28705761
    2100          57.86465886          18.45574056        -155.66814504        -137.21240447
    2200          60.48709290          19.29215718        -156.59447068        -137.30231349
    2300          53.81193893          17.16313902        -154.43944722        -137.27630821
    2400          59.52572193          18.98553111        -156.33952786        -137.35399675
    2500          58.92686583          18.79452795        -156.03041540        -137.23588745
    2600          61.65941059          19.66606401        -156.94491184        -137.27884783
    2700          58.81987815          18.76040458        -156.07031129        -137.30990671
    2800          53.15475435          16.95353218        -154.26693030        -137.31339812
    2900          54.95193305          17.52673635        -154.82877249        -137.30203614
    3000          55.99963537          17.86089752        -155.23428945        -137.37339192
    3100          56.97369895          18.17157186        -155.46229959        -137.29072772
    3200          54.82661046          17.48676513        -154.82426024        -137.33749511
    3300          58.17829262          18.55577301        -155.99088405        -137.43511105
    3400          57.28761213          18.27169343        -155.64132189        -137.36962846
    3500          55.43527864          17.68089782        -155.09613684        -137.41523902
    3600          55.08690824          17.56978624        -155.00142907        -137.43164283
    3700          56.84773255          18.13139530        -155.56340501        -137.43200972
    3800          51.62385665          16.46525745        -153.98189609        -137.51663864
    3900          52.18968759          16.64572735        -154.10776868        -137.46204133
    4000          52.04666826          16.60011180        -153.99313425        -137.39302244
    4100          56.74282218          18.09793449        -155.56886162        -137.47092714
    4200          51.99624217          16.58402857        -154.04226739        -137.45823882
    4300          51.52417200          16.43346336        -153.89599466        -137.46253130
    4400          53.09136826          16.93331539        -154.37668946        -137.44337407
    4500          55.28468724          17.63286719        -154.99801585        -137.36514866
    4600          50.51677669          16.11215797        -153.47678932        -137.36463135
    4700          54.87142328          17.50105803        -154.83818377        -137.33712575
    4800          51.59782693          16.45695536        -153.91152802        -137.45457267
    4900          44.11238393          14.06949820        -151.42054234        -137.35104414
    5000          51.68947457          16.48618606        -153.92161947        -137.43543341
    5100          52.29817232          16.68032819        -154.07969184        -137.39936366
    5200          51.47318622          16.41720162        -153.73021084        -137.31300923
    5300          54.43646047          17.36232808        -154.77724286        -137.41491477
    5400          47.81375134          15.25003702        -152.62865880        -137.37862178
    5500          47.33404675          15.09703684        -152.37050871        -137.27347187
    5600          50.49732152          16.10595281        -153.41458588        -137.30863307
    5700          52.40574156          16.71463704        -154.04718984        -137.33255280
    5800          51.44724221          16.40892686        -153.69056821        -137.28164135
    5900          50.50236316          16.10756083        -153.49880986        -137.39124904
    6000          49.19891916          15.69183170        -153.02037923        -137.32854753
    6100          49.33893151          15.73648817        -152.92812228        -137.19163411
    6200          52.89559145          16.87087303        -154.26988231        -137.39900927
    6300          49.72019105          15.85808963        -153.27273383        -137.41464420
    6400          51.57754935          16.45048789        -153.91224576        -137.46175787
    6500          49.74783581          15.86690684        -153.18035154        -137.31344470
    6600          54.02615392          17.23146218        -154.60076685        -137.36930467
    6700          52.98475701          16.89931209        -154.21343987        -137.31412778
    6800          49.02911703          15.63767387        -152.97442429        -137.33675042
    6900          50.12372703          15.98679609        -153.35935241        -137.37255632
    7000          48.42547200          15.44514330        -152.82630518        -137.38116189
    7100          49.66453743          15.84033910        -153.15758608        -137.31724698
    7200          47.95202482          15.29413889        -152.56806265        -137.27392376
    7300          53.32527871          17.00792036        -154.29425930        -137.28633894
    7400          44.08364577          14.06033225        -151.41281721        -137.35248495
    7500          47.62347741          15.18934979        -152.57683896        -137.38748917
    7600          51.39251373          16.39147139        -153.80612221        -137.41465082
    7700          48.84689039          15.57955329        -152.90444242        -137.32488913
    7800          52.77100904          16.83113789        -154.23840436        -137.40726647
    7900          51.76467596          16.51017130        -153.81967406        -137.30950276
    8000          54.22112291          17.29364688        -154.68614174        -137.39249485
    8100          52.40620322          16.71478428        -154.11791636        -137.40313207
    8200          60.33251769          19.24285593        -156.65092158        -137.40806564
    8300          53.56266063          17.08363253        -154.53033420        -137.44670167
    8400          57.80459808          18.43658438        -155.83707083        -137.40048646
    8500          51.50359522          16.42690046        -153.77115736        -137.34425689
    8600          50.20418282          16.01245720        -153.39928323        -137.38682603
    8700          57.19715152          18.24284132        -155.62269328        -137.37985196
    8800          54.05487557          17.24062285        -154.62045645        -137.37983360
    8900          55.46167500          17.68931685        -155.06881916        -137.37950231
    9000          56.40637108          17.99062452        -155.42487934        -137.43425482
    9100          47.69008803          15.21059502        -152.51896265        -137.30836763
    9200          54.97823055          17.53512385        -154.96620897        -137.43108512
    9300          56.47479941          18.01244951        -155.49807916        -137.48562965
    9400          55.81610126          17.80235993        -155.27598955        -137.47362963
    9500          47.57996351          15.17547117        -152.55087534        -137.37540416
    9600          55.36830292          17.65953614        -155.10638920        -137.44685306
    9700          53.97874035          17.21633977        -154.62767792        -137.41133814
    9800          52.71203642          16.81232877        -154.25114143        -137.43881266
    9900          51.44711495          16.40888627        -153.79645593        -137.38756966
   10000          55.24593660          17.62050780        -155.04313730        -137.42262950
Simulation Done. Run time: 0.4132947922s
Running with OpenMP using 8 threads
LJMD version 1.400
Startup time:      0.003s
Starting simulation with 108 atoms for 10000 steps.
     NFI            TEMP            EKIN                 EPOT              ETOT
       0          72.64160016          23.16879686        -160.48438434        -137.31558748
     100          65.43323663          20.86971328        -158.26635748        -137.39664420
     200          59.79291673          19.07075200        -156.47936252        -137.40861052
     300          57.64514280          18.38572665        -155.78652892        -137.40080228
     400          60.30123889          19.23287966        -156.54009116        -137.30721150
     500          61.72762728          19.68782150        -157.10161687        -137.41379537
     600          57.14347223          18.22572049        -155.66135485        -137.43563437
     700          59.33906643          18.92599796        -156.26728969        -137.34129173
     800          59.75647587          19.05912931        -156.36554426        -137.30641495
     900          54.35607344          17.33668891        -154.79957079        -137.46288188
    1000          58.38087656          18.62038648        -155.96230669        -137.34192021
    1100          59.80933564          19.07598876        -156.35932099        -137.28333224
    1200          59.35800355          18.93203789        -156.26587665        -137.33383876
    1300          62.28306286          19.86497583        -157.10909906        -137.24412324
    1400          56.93168792          18.15817258        -155.44501733        -137.28684474
    1500          58.26383349          18.58305599        -155.91700555        -137.33394956
    1600          57.40448498          18.30896964        -155.68941538        -137.38044574
    1700          62.93329516          20.07236526        -157.42260553        -137.35024027
    1800          53.45890134          17.05053885        -154.52525666        -137.47471781
    1900          59.48052540          18.97111582        -156.30527788        -137.33416206
    2000          62.75114395          20.01426874        -157.30132634        -137.28705761
    2100          57.86465886          18.45574056        -155.66814504        -137.21240447
    2200          60.48709290          19.29215718        -156.59447068        -137.30231349
    2300          53.81193894          17.16313902        -154.43944722        -137.27630821
    2400          59.52572194          18.98553111        -156.33952786        -137.35399675
    2500          58.92686578          18.79452793        -156.03041539        -137.23588745
    2600          61.65941058          19.66606401        -156.94491183        -137.27884783
    2700          58.81987818          18.76040459        -156.07031130        -137.30990671
    2800          53.15475448          16.95353222        -154.26693034        -137.31339812
    2900          54.95193301          17.52673634        -154.82877248        -137.30203614
    3000          55.99963574          17.86089764        -155.23428957        -137.37339193
    3100          56.97369910          18.17157191        -155.46229965        -137.29072773
    3200          54.82660812          17.48676438        -154.82425951        -137.33749513
    3300          58.17829151          18.55577266        -155.99088371        -137.43511106
    3400          57.28761992          18.27169591        -155.64132437        -137.36962846
    3500          55.43528580          17.68090010        -155.09613919        -137.41523909
    3600          55.08690290          17.56978453        -155.00142759        -137.43164305
    3700          56.84784675          18.13143172        -155.56343594        -137.43200421
    3800          51.62376552          16.46522838        -153.98186266        -137.51663427
    3900          52.18983362          16.64577392        -154.10781267        -137.46203875
    4000          52.04642952          16.60003566        -153.99306406        -137.39302840
    4100          56.74166965          18.09756689        -155.56845076        -137.47088387
    4200          51.99596975          16.58394168        -154.04209771        -137.45815603
    4300          51.52668628          16.43426528        -153.89669870        -137.46243341
    4400          53.08687828          16.93188333        -154.37528347        -137.44340014
    4500          55.29010368          17.63459475        -154.99570143        -137.36110668
    4600          50.51657481          16.11209359        -153.48036026        -137.36826668
    4700          54.83730881          17.49017733        -154.83073908        -137.34056175
    4800          51.56832534          16.44754592        -153.90560361        -137.45805769
    4900          44.20971491          14.10054159        -151.44332171        -137.34278012
    5000          51.44615944          16.40858151        -153.83583738        -137.42725586
    5100          51.58657937          16.45336798        -153.89597364        -137.44260566
    5200          52.16475417          16.63777491        -153.94276750        -137.30499258
    5300          55.35917800          17.65662577        -155.03208671        -137.37546093
    5400          51.65726138          16.47591178        -153.84315555        -137.36724377
    5500          51.98800863          16.58140251        -153.90622992        -137.32482741
    5600          50.58715140          16.13460376        -153.50619056        -137.37158680
    5700          54.97021483          17.53256726        -154.95172752        -137.41916026
    5800          53.31375475          17.00424483        -154.34502298        -137.34077815
    5900          55.13744251          17.58590398        -154.93103426        -137.34513029
    6000          54.06826591          17.24489365        -154.54602061        -137.30112696
    6100          53.59762648          17.09478477        -154.45509899        -137.36031422
    6200          54.04845276          17.23857432        -154.63771537        -137.39914106
    6300          52.40789294          16.71532322        -154.21666477        -137.50134156
    6400          55.21291024          17.60997416        -154.96571262        -137.35573847
    6500          48.29766371          15.40437927        -152.68145895        -137.27707968
    6600          55.44753534          17.68480705        -155.09934734        -137.41454029
    6700          53.03350445          16.91485993        -154.34895573        -137.43409581
    6800          51.84001651          16.53420092        -153.86355034        -137.32934942
    6900          48.92801887          15.60542895        -153.00002927        -137.39460032
    7000          49.23160154          15.70225563        -153.06637676        -137.36412112
    7100          44.74253279          14.27048208        -151.62967474        -137.35919266
    7200          50.58271891          16.13319003        -153.46150675        -137.32831672
    7300          53.41223525          17.03565486        -154.31393232        -137.27827746
    7400          52.29571652          16.67954492        -154.03177871        -137.35223379
    7500          52.20301060          16.64997667        -153.99379093        -137.34381426
    7600          53.55483701          17.08113721        -154.44593017        -137.36479295
    7700          51.91136403          16.55695697        -153.90909472        -137.35213775
    7800          51.80034455          16.52154768        -153.77229550        -137.25074782
    7900          47.14541165          15.03687230        -152.31847887        -137.28160657
    8000          54.40416353          17.35202708        -154.72798136        -137.37595427
    8100          52.07032977          16.60765857        -153.90886297        -137.30120441
    8200          53.74152497          17.14068072        -154.47791083        -137.33723011
    8300          49.30266055          15.72491967        -153.05856956        -137.33364989
    8400          52.46361777          16.73309646        -154.10497226        -137.37187579
    8500          52.56838300          16.76651099        -154.09902754        -137.33251655
    8600          54.09359228          17.25297142        -154.64869606        -137.39572465
    8700          55.07448077          17.56582254        -154.82520442        -137.25938189
    8800          52.29550857          16.67947859        -153.97725584        -137.29777725
    8900          48.62748925          15.50957603        -152.72941145        -137.21983542
    9000          55.03607453          17.55357299        -154.89529142        -137.34171842
    9100          50.27415211          16.03477367        -153.44244540        -137.40767173
    9200          50.53417717          16.11770780        -153.52894296        -137.41123516
    9300          51.58084122          16.45153782        -153.80860247        -137.35706465
    9400          54.66966565          17.43670810        -154.80572833        -137.36902023
    9500          52.89153077          16.86957789        -154.23736484        -137.36778695
    9600          49.06623248          15.64951172        -152.97088915        -137.32137743
    9700          54.73518370          17.45760487        -154.85455379        -137.39694892
    9800          48.18515344          15.36849449        -152.71279465        -137.34430016
    9900          57.93228343          18.47730919        -155.74871688        -137.27140769
   10000          49.07747070          15.65309611        -152.98632700        -137.33323088
Simulation Done. Run time: 0.6105418205s
Running with OpenMP using 16 threads
LJMD version 1.400
Startup time:      0.001s
Starting simulation with 108 atoms for 10000 steps.
     NFI            TEMP            EKIN                 EPOT              ETOT
       0          72.64160016          23.16879686        -160.48438434        -137.31558748
     100          65.43323663          20.86971328        -158.26635748        -137.39664420
     200          59.79291673          19.07075200        -156.47936252        -137.40861052
     300          57.64514280          18.38572665        -155.78652892        -137.40080228
     400          60.30123889          19.23287966        -156.54009116        -137.30721150
     500          61.72762728          19.68782150        -157.10161687        -137.41379537
     600          57.14347223          18.22572049        -155.66135485        -137.43563437
     700          59.33906643          18.92599796        -156.26728969        -137.34129173
     800          59.75647587          19.05912931        -156.36554426        -137.30641495
     900          54.35607344          17.33668891        -154.79957079        -137.46288188
    1000          58.38087656          18.62038648        -155.96230669        -137.34192021
    1100          59.80933564          19.07598876        -156.35932099        -137.28333224
    1200          59.35800355          18.93203789        -156.26587665        -137.33383876
    1300          62.28306286          19.86497583        -157.10909906        -137.24412324
    1400          56.93168792          18.15817258        -155.44501733        -137.28684474
    1500          58.26383349          18.58305599        -155.91700555        -137.33394956
    1600          57.40448498          18.30896964        -155.68941538        -137.38044574
    1700          62.93329516          20.07236526        -157.42260553        -137.35024027
    1800          53.45890134          17.05053885        -154.52525666        -137.47471781
    1900          59.48052540          18.97111582        -156.30527788        -137.33416206
    2000          62.75114395          20.01426874        -157.30132634        -137.28705761
    2100          57.86465886          18.45574056        -155.66814504        -137.21240447
    2200          60.48709290          19.29215718        -156.59447068        -137.30231349
    2300          53.81193893          17.16313902        -154.43944722        -137.27630821
    2400          59.52572194          18.98553111        -156.33952786        -137.35399675
    2500          58.92686581          18.79452794        -156.03041539        -137.23588745
    2600          61.65941057          19.66606401        -156.94491183        -137.27884783
    2700          58.81987812          18.76040457        -156.07031128        -137.30990671
    2800          53.15475440          16.95353219        -154.26693031        -137.31339812
    2900          54.95193318          17.52673639        -154.82877253        -137.30203614
    3000          55.99963588          17.86089769        -155.23428961        -137.37339192
    3100          56.97369940          18.17157200        -155.46229973        -137.29072773
    3200          54.82661020          17.48676505        -154.82426016        -137.33749512
    3300          58.17829158          18.55577268        -155.99088372        -137.43511104
    3400          57.28761600          18.27169466        -155.64132310        -137.36962843
    3500          55.43528468          17.68089975        -155.09613878        -137.41523903
    3600          55.08689406          17.56978171        -155.00142467        -137.43164296
    3700          56.84774065          18.13139788        -155.56340766        -137.43200978
    3800          51.62385130          16.46525574        -153.98190711        -137.51665137
    3900          52.18970659          16.64573340        -154.10778773        -137.46205433
    4000          52.04656183          16.60007786        -153.99310358        -137.39302572
    4100          56.74214255          18.09771772        -155.56864756        -137.47092984
    4200          51.99704047          16.58428319        -154.04250849        -137.45822531
