running hybrid ljmd with 32 processes 1 threads
Running with OpenMPI using 32 process
Running with OpenMP using 1 threads
LJMD version 1.500
Startup time: 0.0312268734s
Starting simulation with 108 atoms for 10000 steps.
     NFI            TEMP            EKIN                 EPOT              ETOT
    3900          52.18968955          16.64572797        -154.10778264        -137.46205467
    4000          52.04650890          16.60006098        -153.99308745        -137.39302648
    4100          56.74217550          18.09772823        -155.56866233        -137.47093410
    4200          51.99715636          16.58432015        -154.04254552        -137.45822538
    4300          51.52479083          16.43366073        -153.89621781        -137.46255708
    4400          53.08678746          16.93185437        -154.37531810        -137.44346374
    4500          55.28329006          17.63242157        -154.99751206        -137.36509049
    4600          50.52079860          16.11344075        -153.47805578        -137.36461502
    4700          54.86029698          17.49750933        -154.84639625        -137.34888693
    4800          51.56821318          16.44751015        -153.90222273        -137.45471259
    4900          44.19729532          14.09658040        -151.44787878        -137.35129838
    5000          51.61665965          16.46296199        -153.90254054        -137.43957855
    5100          52.33142876          16.69093522        -154.11030050        -137.41936528
    5200          51.84799549          16.53674578        -153.86207433        -137.32532854
    5300          54.74507512          17.46075970        -154.86437556        -137.40361586
    5400          49.84386399          15.89753470        -153.30844895        -137.41091424
    5500          46.45256385          14.81589080        -152.07487335        -137.25898255
    5600          54.83491368          17.48941341        -154.80403636        -137.31462295
    5700          50.87680774          16.22698868        -153.60663095        -137.37964227
    5800          51.11020335          16.30142943        -153.72835749        -137.42692806
    5900          55.91458105          17.83376973        -155.22568400        -137.39191427
    6000          53.85540822          17.17700340        -154.60435307        -137.42734967
    6100          50.13283339          15.98970054        -153.43235899        -137.44265845
    6200          51.91193581          16.55713934        -153.87468657        -137.31754723
    6300          52.00775576          16.58770079        -154.08181333        -137.49411254
    6400          52.54973244          16.76056245        -154.13315877        -137.37259632
    6500          46.05274470          14.68836981        -152.04902725        -137.36065744
    6600          57.17091917          18.23447460        -155.57619454        -137.34171994
    6700          48.10261301          15.34216850        -152.62032451        -137.27815601
    6800          53.58446073          17.09058560        -154.42027515        -137.32968955
    6900          57.71510579          18.40804111        -155.80504405        -137.39700294
    7000          53.91850437          17.19712771        -154.51102914        -137.31390143
    7100          52.80628438          16.84238884        -154.20277455        -137.36038571
    7200          51.50404265          16.42704317        -153.80793664        -137.38089347
    7300          52.61074912          16.78002352        -154.15640186        -137.37637834
    7400          50.39771540          16.07418377        -153.36009320        -137.28590943
    7500          45.97911412          14.66488558        -151.96213283        -137.29724725
    7600          49.66389916          15.84013552        -153.21624606        -137.37611054
    7700          48.94199777          15.60988747        -152.95366005        -137.34377257
    7800          58.23231465          18.57300315        -156.00420475        -137.43120160
    7900          53.57362389          17.08712923        -154.42784517        -137.34071594
    8000          47.98622624          15.30504732        -152.71169078        -137.40664346
    8100          53.90472792          17.19273376        -154.56972378        -137.37699002
    8200          57.74815573          18.41858228        -155.82240082        -137.40381854
    8300          52.51613654          16.74984715        -154.10286415        -137.35301699
    8400          46.59109469          14.86007475        -152.13429130        -137.27421655
    8500          50.19429008          16.00930194        -153.33415640        -137.32485446
    8600          51.27582652          16.35425439        -153.62864968        -137.27439528
    8700          47.29443791          15.08440373        -152.35913011        -137.27472638
    8800          50.42816648          16.08389604        -153.34654004        -137.26264400
    8900          50.58138717          16.13276527        -153.55238853        -137.41962326
    9000          54.80701434          17.48051501        -154.93879142        -137.45827641
    9100          52.65092678          16.79283805        -154.22337657        -137.43053852
    9200          45.38553781          14.47556639        -151.89777803        -137.42221163
    9300          52.49518405          16.74316442        -154.10030529        -137.35714086
    9400          51.84885738          16.53702068        -153.92488573        -137.38786505
    9500          52.02090537          16.59189482        -154.01522551        -137.42333069
    9600          54.18747863          17.28291615        -154.75361698        -137.47070082
    9700          51.50858323          16.42849137        -153.88219496        -137.45370358
    9800          55.58714762          17.72933592        -155.15710200        -137.42776608
    9900          52.99635790          16.90301216        -154.29481424        -137.39180209
   10000          57.24527028          18.25818864        -155.69333365        -137.43514502
Simulation Done. Run time: 0.1728520393s
Running with OpenMPI using 32 process
Running with OpenMP using 1 threads
LJMD version 1.500
Startup time: 0.0270879269s
Starting simulation with 2916 atoms for 1000 steps.
     NFI            TEMP            EKIN                 EPOT              ETOT
       0          71.99368194         625.55751531       -4527.08079059       -3901.52327528
      10          68.60831055         596.14181574       -4497.58079022       -3901.43897448
      20          64.89174443         563.84834495       -4465.41237132       -3901.56402636
      30          64.77953782         562.87337480       -4464.45884194       -3901.58546713
      40          65.07687785         565.45698058       -4467.29673078       -3901.83975020
      50          61.95477889         538.32887135       -4440.15998060       -3901.83110925
      60          61.17560473         531.55857934       -4433.35990407       -3901.80132473
      70          66.08898965         574.25128208       -4476.05680362       -3901.80552154
      80          68.51477355         595.32906702       -4497.18783244       -3901.85876542
      90          66.90889172         581.37546136       -4483.37711146       -3902.00165010
     100          64.68929464         562.08924631       -4464.30521481       -3902.21596850
     110          63.11427415         548.40379674       -4450.24254165       -3901.83874491
     120          61.89642500         537.82183080       -4439.77485409       -3901.95302329
     130          58.55937697         508.82601597       -4410.97100587       -3902.14498990
     140          55.58853458         483.01218429       -4385.21761508       -3902.20543079
     150          57.82444851         502.44017752       -4404.77139596       -3902.33121843
     160          60.49428299         525.63853291       -4428.10427066       -3902.46573775
     170          59.00832374         512.72694192       -4415.25886111       -3902.53191920
     180          58.15325973         505.29723838       -4407.88234786       -3902.58510948
     190          58.83655239         511.23441013       -4413.94815702       -3902.71374689
     200          59.26234200         514.93412213       -4417.65526119       -3902.72113906
     210          57.92443190         503.30893927       -4406.11666239       -3902.80772312
     220          54.62171098         474.61139480       -4377.16142114       -3902.55002633
     230          54.11383283         470.19841037       -4372.47907328       -3902.28066291
     240          58.39588842         507.40545389       -4409.46098322       -3902.05552933
     250          62.82054984         545.85160822       -4447.81352381       -3901.96191559
     260          64.22535272         558.05802652       -4460.17923030       -3902.12120378
     270          62.38742480         542.08815820       -4444.17187906       -3902.08372085
     280          58.13946915         505.17741113       -4407.57637240       -3902.39896126
     290          55.29755813         480.48387214       -4382.68036577       -3902.19649363
     300          56.62733142         492.03835369       -4394.45761140       -3902.41925771
     310          58.49375542         508.25582628       -4410.76096637       -3902.50514008
     320          57.71507583         501.48983161       -4404.10198481       -3902.61215321
     330          57.46641396         499.32919335       -4401.83021399       -3902.50102064
     340          57.23595346         497.32670793       -4399.80696012       -3902.48025219
     350          56.21427754         488.44930325       -4390.69320909       -3902.24390584
     360          56.80425376         493.57564274       -4395.85697645       -3902.28133371
     370          56.18468041         488.19213195       -4390.35637764       -3902.16424569
     380          54.09907897         470.07021322       -4372.09164774       -3902.02143453
     390          55.45982997         481.89386210       -4383.87946509       -3901.98560300
     400          59.05231702         513.10920223       -4415.00195546       -3901.89275323
     410          60.52608075         525.91482565       -4427.97978627       -3902.06496061
     420          57.71496207         501.48884309       -4403.86165740       -3902.37281432
     430          56.33019355         489.45650453       -4391.88472745       -3902.42822293
     440          57.28467538         497.75005570       -4400.02972874       -3902.27967304
     450          59.11158124         513.62415269       -4415.81365847       -3902.18950578
     460          63.41386366         551.00694833       -4453.20167934       -3902.19473101
     470          63.57471252         552.40457395       -4454.42772616       -3902.02315221
     480          58.99526581         512.61348076       -4414.49784063       -3901.88435987
     490          57.56030899         500.14505301       -4401.93622623       -3901.79117322
     500          60.11214716         522.31813131       -4424.10537657       -3901.78724526
     510          61.15153721         531.34945511       -4432.99589687       -3901.64644176
     520          62.83081934         545.94084049       -4447.52615511       -3901.58531461
     530          66.58419641         578.55416397       -4480.14877400       -3901.59461003
     540          64.58496728         561.18273950       -4462.99140251       -3901.80866301
     550          60.69239119         527.35990725       -4429.34491825       -3901.98501101
     560          60.37576986         524.60876509       -4426.77639169       -3902.16762660
     570          59.62512759         518.08638838       -4420.22217873       -3902.13579035
     580          56.62268726         491.99800033       -4394.14486126       -3902.14686093
     590          54.45871686         473.19512886       -4375.35660721       -3902.16147835
     600          56.55446482         491.40521139       -4393.61490809       -3902.20969670
     610          61.52344897         534.58101926       -4436.82027124       -3902.23925198
     620          63.45926051         551.40140431       -4453.70177589       -3902.30037158
     630          59.46264952         516.67460648       -4419.05396080       -3902.37935431
     640          54.27633377         471.61039101       -4373.83354472       -3902.22315371
     650          54.96918664         477.63063209       -4379.70574246       -3902.07511036
     660          58.09736402         504.81155712       -4406.84240181       -3902.03084468
     670          60.19447688         523.03349926       -4425.21548022       -3902.18198096
     680          61.52194541         534.56795468       -4436.58464091       -3902.01668622
     690          60.66117803         527.08869415       -4429.12062348       -3902.03192933
     700          58.49642022         508.27898086       -4410.43319534       -3902.15421448
     710          56.90866952         494.48291776       -4396.68041018       -3902.19749242
     720          57.30154843         497.89666664       -4400.09607005       -3902.19940341
     730          58.34705691         506.98115391       -4409.24682682       -3902.26567291
     740          57.75034818         501.79631522       -4404.07250371       -3902.27618849
     750          54.87826098         476.84057346       -4379.20257485       -3902.36200139
     760          52.52217289         456.36837964       -4358.50079238       -3902.13241274
     770          55.85631529         485.33894735       -4387.40341457       -3902.06446722
     780          59.35043617         515.69957781       -4417.83378321       -3902.13420541
     790          60.07100807         521.96067119       -4424.01966178       -3902.05899059
     800          58.91478868         511.91421009       -4414.13690822       -3902.22269812
     810          58.73359183         510.33977955       -4412.39607586       -3902.05629631
     820          60.41735261         524.97008013       -4426.98794967       -3902.01786953
     830          60.51743677         525.83971756       -4427.94396558       -3902.10424801
     840          57.31576411         498.02018759       -4400.02924915       -3902.00906156
     850          53.88920238         468.24658269       -4370.18209411       -3901.93551143
     860          53.72754135         466.84190005       -4368.90963670       -3902.06773664
     870          56.52690758         491.16576478       -4393.20093949       -3902.03517471
     880          58.38940040         507.34907909       -4409.42182431       -3902.07274522
     890          58.16698767         505.41652124       -4407.52064621       -3902.10412497
     900          57.72669244         501.59076905       -4403.46853413       -3901.87776508
     910          57.74326755         501.73479115       -4403.54208881       -3901.80729766
     920          56.44846903         490.48420746       -4392.46089736       -3901.97668990
     930          54.74663307         475.69685046       -4377.58995216       -3901.89310170
     940          53.42505845         464.21360763       -4366.01776068       -3901.80415305
     950          53.41825759         464.15451452       -4366.15606336       -3902.00154883
     960          54.86798357         476.75127239       -4378.80550350       -3902.05423111
     970          56.08285345         487.30735129       -4389.41969563       -3902.11234434
     980          56.46581412         490.63491999       -4392.83605285       -3902.20113286
     990          57.72988691         501.61852597       -4403.72887964       -3902.11035367
    1000          60.24508534         523.47323926       -4425.11992013       -3901.64668087
Simulation Done. Run time: 3.5954530239s
Running with OpenMPI using 32 process
Running with OpenMP using 1 threads
LJMD version 1.500
Startup time: 0.8874521255s
Starting simulation with 78732 atoms for 20 steps.
     NFI            TEMP            EKIN                 EPOT              ETOT
       0          71.96990686       16890.05291324     -122097.78543733     -105207.73252409
       5          70.75285384       16604.43228639     -121809.07486244     -105204.64257605
      10          68.54614858       16086.55793729     -121291.84036390     -105205.28242661
      15          66.28981949       15557.03776251     -120761.98955692     -105204.95179440
      20          64.75450416       15196.72665073     -120405.58768951     -105208.86103878
Simulation Done. Run time: 13.7018878460s
